"Analysis","Pipeline version","Sample","MGnify ID","Experiment type","Assembly","ENA run","ENA WGS sequence set"
"MGYA00074405","3.0","ERS970220","MGYS00001225","metagenomic",,"ERR1135244",
"MGYA00074808","3.0","ERS970377","MGYS00001225","metagenomic",,"ERR1135696",
"MGYA00128379","3.0","ERS743191","MGYS00001787","metagenomic",,"ERR906561",
"MGYA00074308","3.0","ERS970159","MGYS00001225","metagenomic",,"ERR1135183",
"MGYA00128609","3.0","ERS723648","MGYS00001796","metagenomic",,"ERR878272",
"MGYA00094763","3.0","ERS1474393","MGYS00001380","metagenomic",,"ERR1762074",
"MGYA00128608","3.0","ERS723637","MGYS00001796","metagenomic",,"ERR878260",
"MGYA00128586","3.0","ERS723633","MGYS00001796","metagenomic",,"ERR878256",
"MGYA00094750","3.0","ERS1474394","MGYS00001380","metagenomic",,"ERR1762080",
"MGYA00074343","3.0","ERS970441","MGYS00001225","metagenomic",,"ERR1135760",
"MGYA00070281","3.0","ERS606338","MGYS00001193","metagenomic",,"ERR675548",
"MGYA00133714","3.0","ERS1847629","MGYS00001912","metagenomic",,"ERR2059976",
"MGYA00094701","3.0","ERS1474395","MGYS00001380","metagenomic",,"ERR1762077",
"MGYA00074332","3.0","ERS970211","MGYS00001225","metagenomic",,"ERR1135235",
"MGYA00074592","3.0","ERS970237","MGYS00001225","metagenomic",,"ERR1135261",
"MGYA00128534","3.0","ERS723668","MGYS00001796","metagenomic",,"ERR878293",
"MGYA00074685","3.0","ERS970341","MGYS00001225","metagenomic",,"ERR1135365",
"MGYA00128471","3.0","ERS743159","MGYS00001787","metagenomic",,"ERR906529",
"MGYA00074662","3.0","ERS970424","MGYS00001225","metagenomic",,"ERR1135448",
"MGYA00074697","3.0","ERS970433","MGYS00001225","metagenomic",,"ERR1135752",
"MGYA00074728","3.0","ERS970418","MGYS00001225","metagenomic",,"ERR1135442",
"MGYA00128598","3.0","ERS723638","MGYS00001796","metagenomic",,"ERR878261",
"MGYA00070420","3.0","ERS606399","MGYS00001193","metagenomic",,"ERR675609",
"MGYA00128590","3.0","ERS723606","MGYS00001796","metagenomic",,"ERR878228",
"MGYA00074760","3.0","ERS970401","MGYS00001225","metagenomic",,"ERR1135720",
"MGYA00094703","3.0","ERS1474391","MGYS00001380","metagenomic",,"ERR1762084",
"MGYA00070285","3.0","ERS606391","MGYS00001193","metagenomic",,"ERR675601",
"MGYA00070350","3.0","ERS606416","MGYS00001193","metagenomic",,"ERR675632",
"MGYA00070191","3.0","ERS606309","MGYS00001193","metagenomic",,"ERR675519",
"MGYA00122972","3.0","ERS1696258","MGYS00001733","metagenomic",,"ERR1950673",
"MGYA00128464","3.0","ERS743193","MGYS00001787","metagenomic",,"ERR906563",
"MGYA00074267","3.0","ERS970373","MGYS00001225","metagenomic",,"ERR1135692",
"MGYA00128248","3.0","ERS765148","MGYS00001786","metagenomic",,"ERR1308105",
"MGYA00070311","3.0","ERS606323","MGYS00001193","metagenomic",,"ERR675533",
"MGYA00103113","3.0","ERS1571337","MGYS00001559","metagenomic",,"ERR1855556",
"MGYA00128340","3.0","ERS743186","MGYS00001787","metagenomic",,"ERR906556",
"MGYA00128552","3.0","ERS723616","MGYS00001796","metagenomic",,"ERR878238",
"MGYA00128293","3.0","ERS743197","MGYS00001787","metagenomic",,"ERR906567",
"MGYA00128571","3.0","ERS723676","MGYS00001796","metagenomic",,"ERR878302",
"MGYA00128306","3.0","ERS743198","MGYS00001787","metagenomic",,"ERR906568",
"MGYA00074349","3.0","ERS970202","MGYS00001225","metagenomic",,"ERR1135226",
"MGYA00074548","3.0","ERS970178","MGYS00001225","metagenomic",,"ERR1135202",
"MGYA00128537","3.0","ERS723598","MGYS00001796","metagenomic",,"ERR878220",
"MGYA00074486","3.0","ERS970410","MGYS00001225","metagenomic",,"ERR1135729",
"MGYA00128547","3.0","ERS723647","MGYS00001796","metagenomic",,"ERR878271",
"MGYA00074711","3.0","ERS970294","MGYS00001225","metagenomic",,"ERR1135318",
"MGYA00133721","3.0","ERS1847615","MGYS00001912","metagenomic",,"ERR2059962",
"MGYA00074753","3.0","ERS970400","MGYS00001225","metagenomic",,"ERR1135719",
"MGYA00071533","3.0","ERS1338478","MGYS00001214","metagenomic",,"ERR1614693",
"MGYA00074258","3.0","ERS970304","MGYS00001225","metagenomic",,"ERR1135328",
"MGYA00103105","3.0","ERS1571320","MGYS00001559","metagenomic",,"ERR1855539",
"MGYA00070209","3.0","ERS606307","MGYS00001193","metagenomic",,"ERR675517",
"MGYA00094733","3.0","ERS1474381","MGYS00001380","metagenomic",,"ERR1762123",
"MGYA00074484","3.0","ERS970438","MGYS00001225","metagenomic",,"ERR1135462",
"MGYA00128545","3.0","ERS723656","MGYS00001796","metagenomic",,"ERR878280",
"MGYA00070218","3.0","ERS606330","MGYS00001193","metagenomic",,"ERR675540",
"MGYA00074535","3.0","ERS970246","MGYS00001225","metagenomic",,"ERR1135270",
"MGYA00071518","3.0","ERS1338479","MGYS00001214","metagenomic",,"ERR1614708",
"MGYA00074743","3.0","ERS970327","MGYS00001225","metagenomic",,"ERR1135351",
"MGYA00133733","3.0","ERS1847614","MGYS00001912","metagenomic",,"ERR2059961",
"MGYA00074715","3.0","ERS970445","MGYS00001225","metagenomic",,"ERR1135469",
"MGYA00128384","3.0","ERS743170","MGYS00001787","metagenomic",,"ERR906540",
"MGYA00128290","3.0","ERS743112","MGYS00001787","metagenomic",,"ERR906482",
"MGYA00094762","3.0","ERS1474388","MGYS00001380","metagenomic",,"ERR1762097",
"MGYA00070229","3.0","ERS606411","MGYS00001193","metagenomic",,"ERR675627",
"MGYA00094716","3.0","ERS1474393","MGYS00001380","metagenomic",,"ERR1762073",
"MGYA00128327","3.0","ERS743127","MGYS00001787","metagenomic",,"ERR906497",
"MGYA00128583","3.0","ERS723657","MGYS00001796","metagenomic",,"ERR878281",
"MGYA00128350","3.0","ERS743137","MGYS00001787","metagenomic",,"ERR906507",
"MGYA00074422","3.0","ERS970407","MGYS00001225","metagenomic",,"ERR1135431",
"MGYA00070541","3.0","ERS606431","MGYS00001193","metagenomic",,"ERR675647",
"MGYA00094761","3.0","ERS1474384","MGYS00001380","metagenomic",,"ERR1762110",
"MGYA00074250","3.0","ERS970292","MGYS00001225","metagenomic",,"ERR1135316",
"MGYA00074638","3.0","ERS970444","MGYS00001225","metagenomic",,"ERR1135468",
"MGYA00070284","3.0","ERS606422","MGYS00001193","metagenomic",,"ERR675638",
"MGYA00094765","3.0","ERS1474392","MGYS00001380","metagenomic",,"ERR1762067",
"MGYA00074476","3.0","ERS970230","MGYS00001225","metagenomic",,"ERR1135254",
"MGYA00128533","3.0","ERS723621","MGYS00001796","metagenomic",,"ERR878244",
"MGYA00074302","3.0","ERS970421","MGYS00001225","metagenomic",,"ERR1135445",
"MGYA00070268","3.0","ERS606421","MGYS00001193","metagenomic",,"ERR675637",
"MGYA00070316","3.0","ERS606392","MGYS00001193","metagenomic",,"ERR675602",
"MGYA00128299","3.0","ERS743156","MGYS00001787","metagenomic",,"ERR906526",
"MGYA00070335","3.0","ERS606341","MGYS00001193","metagenomic",,"ERR675551",
"MGYA00070440","3.0","ERS606457","MGYS00001193","metagenomic",,"ERR675673",
"MGYA00074646","3.0","ERS970264","MGYS00001225","metagenomic",,"ERR1135288",
"MGYA00074299","3.0","ERS970318","MGYS00001225","metagenomic",,"ERR1135342",
"MGYA00128385","3.0","ERS743176","MGYS00001787","metagenomic",,"ERR906546",
"MGYA00070306","3.0","ERS606326","MGYS00001193","metagenomic",,"ERR675536",
"MGYA00070193","3.0","ERS606321","MGYS00001193","metagenomic",,"ERR675531",
"MGYA00103119","3.0","ERS1571326","MGYS00001559","metagenomic",,"ERR1855545",
"MGYA00074655","3.0","ERS970368","MGYS00001225","metagenomic",,"ERR1135392",
"MGYA00070242","3.0","ERS606396","MGYS00001193","metagenomic",,"ERR675606",
"MGYA00094702","3.0","ERS1474382","MGYS00001380","metagenomic",,"ERR1762119",
"MGYA00128468","3.0","ERS743152","MGYS00001787","metagenomic",,"ERR906522",
"MGYA00133720","3.0","ERS1847613","MGYS00001912","metagenomic",,"ERR2059960",
"MGYA00074657","3.0","ERS970419","MGYS00001225","metagenomic",,"ERR1135738",
"MGYA00128599","3.0","ERS723617","MGYS00001796","metagenomic",,"ERR878239",
"MGYA00094728","3.0","ERS1474387","MGYS00001380","metagenomic",,"ERR1762100",
"MGYA00074632","3.0","ERS970357","MGYS00001225","metagenomic",,"ERR1135676",
"MGYA00094764","3.0","ERS1474393","MGYS00001380","metagenomic",,"ERR1762072",
"MGYA00074246","3.0","ERS970345","MGYS00001225","metagenomic",,"ERR1135369",
"MGYA00074764","3.0","ERS970436","MGYS00001225","metagenomic",,"ERR1135755",
"MGYA00094753","3.0","ERS1474378","MGYS00001380","metagenomic",,"ERR1762136",
"MGYA00131989","3.0","ERS1792355","MGYS00001857","metagenomic",,"ERR2011070",
"MGYA00128592","3.0","ERS723653","MGYS00001796","metagenomic",,"ERR878277",
"MGYA00074326","3.0","ERS970217","MGYS00001225","metagenomic",,"ERR1135241",
"MGYA00074265","3.0","ERS970285","MGYS00001225","metagenomic",,"ERR1135309",
"MGYA00074810","3.0","ERS970400","MGYS00001225","metagenomic",,"ERR1135424",
"MGYA00128324","3.0","ERS743162","MGYS00001787","metagenomic",,"ERR906532",
"MGYA00103108","3.0","ERS1571335","MGYS00001559","metagenomic",,"ERR1855554",
"MGYA00128588","3.0","ERS723630","MGYS00001796","metagenomic",,"ERR878253",
"MGYA00071521","3.0","ERS1338478","MGYS00001214","metagenomic",,"ERR1614694",
"MGYA00133708","3.0","ERS1847622","MGYS00001912","metagenomic",,"ERR2059969",
"MGYA00070413","3.0","ERS606371","MGYS00001193","metagenomic",,"ERR675581",
"MGYA00074316","3.0","ERS970352","MGYS00001225","metagenomic",,"ERR1135376",
"MGYA00074365","3.0","ERS970389","MGYS00001225","metagenomic",,"ERR1135708",
"MGYA00128563","3.0","ERS723658","MGYS00001796","metagenomic",,"ERR878282",
"MGYA00074377","3.0","ERS970440","MGYS00001225","metagenomic",,"ERR1135464",
"MGYA00070336","3.0","ERS606356","MGYS00001193","metagenomic",,"ERR675566",
"MGYA00074727","3.0","ERS970403","MGYS00001225","metagenomic",,"ERR1135427",
"MGYA00074738","3.0","ERS970425","MGYS00001225","metagenomic",,"ERR1135744",
"MGYA00074492","3.0","ERS970308","MGYS00001225","metagenomic",,"ERR1135332",
"MGYA00128573","3.0","ERS723615","MGYS00001796","metagenomic",,"ERR878237",
"MGYA00071537","3.0","ERS1338478","MGYS00001214","metagenomic",,"ERR1614699",
"MGYA00128431","3.0","ERS743177","MGYS00001787","metagenomic",,"ERR906547",
"MGYA00070390","3.0","ERS606369","MGYS00001193","metagenomic",,"ERR675579",
"MGYA00074635","3.0","ERS970200","MGYS00001225","metagenomic",,"ERR1135224",
"MGYA00133739","3.0","ERS1847583","MGYS00001912","metagenomic",,"ERR2059930",
"MGYA00070554","3.0","ERS606294","MGYS00001193","metagenomic",,"ERR675504",
"MGYA00074759","3.0","ERS970306","MGYS00001225","metagenomic",,"ERR1135330",
"MGYA00070480","3.0","ERS606302","MGYS00001193","metagenomic",,"ERR675512",
"MGYA00070240","3.0","ERS606347","MGYS00001193","metagenomic",,"ERR675557",
"MGYA00074426","3.0","ERS970329","MGYS00001225","metagenomic",,"ERR1135353",
"MGYA00070197","3.0","ERS606446","MGYS00001193","metagenomic",,"ERR675662",
"MGYA00074701","3.0","ERS970349","MGYS00001225","metagenomic",,"ERR1135373",
"MGYA00074543","3.0","ERS970160","MGYS00001225","metagenomic",,"ERR1135184",
"MGYA00074537","3.0","ERS970164","MGYS00001225","metagenomic",,"ERR1135188",
"MGYA00094768","3.0","ERS1474390","MGYS00001380","metagenomic",,"ERR1762089",
"MGYA00074227","3.0","ERS970221","MGYS00001225","metagenomic",,"ERR1135245",
"MGYA00128287","3.0","ERS743121","MGYS00001787","metagenomic",,"ERR906491",
"MGYA00076576","3.0","ERS1353920","MGYS00001254","metagenomic",,"ERR1654746",
"MGYA00074777","3.0","ERS970393","MGYS00001225","metagenomic",,"ERR1135417",
"MGYA00074330","3.0","ERS970374","MGYS00001225","metagenomic",,"ERR1135398",
"MGYA00074287","3.0","ERS970380","MGYS00001225","metagenomic",,"ERR1135699",
"MGYA00070536","3.0","ERS606336","MGYS00001193","metagenomic",,"ERR675546",
"MGYA00074303","3.0","ERS970376","MGYS00001225","metagenomic",,"ERR1135400",
"MGYA00074470","3.0","ERS970263","MGYS00001225","metagenomic",,"ERR1135287",
"MGYA00070340","3.0","ERS606437","MGYS00001193","metagenomic",,"ERR675653",
"MGYA00074419","3.0","ERS970428","MGYS00001225","metagenomic",,"ERR1135747",
"MGYA00070365","3.0","ERS606375","MGYS00001193","metagenomic",,"ERR675585",
"MGYA00128309","3.0","ERS743134","MGYS00001787","metagenomic",,"ERR906504",
"MGYA00128343","3.0","ERS743132","MGYS00001787","metagenomic",,"ERR906502",
"MGYA00074774","3.0","ERS970405","MGYS00001225","metagenomic",,"ERR1135429",
"MGYA00128578","3.0","ERS723640","MGYS00001796","metagenomic",,"ERR878264",
"MGYA00128373","3.0","ERS743185","MGYS00001787","metagenomic",,"ERR906555",
"MGYA00071519","3.0","ERS1338481","MGYS00001214","metagenomic",,"ERR1614705",
"MGYA00094735","3.0","ERS1474385","MGYS00001380","metagenomic",,"ERR1762118",
"MGYA00070292","3.0","ERS606298","MGYS00001193","metagenomic",,"ERR675508",
"MGYA00128436","3.0","ERS743160","MGYS00001787","metagenomic",,"ERR906530",
"MGYA00074456","3.0","ERS970252","MGYS00001225","metagenomic",,"ERR1135276",
"MGYA00070328","3.0","ERS606385","MGYS00001193","metagenomic",,"ERR675595",
"MGYA00074249","3.0","ERS970347","MGYS00001225","metagenomic",,"ERR1135371",
"MGYA00074301","3.0","ERS970312","MGYS00001225","metagenomic",,"ERR1135336",
"MGYA00128455","3.0","ERS743154","MGYS00001787","metagenomic",,"ERR906524",
"MGYA00071522","3.0","ERS1338481","MGYS00001214","metagenomic",,"ERR1614702",
"MGYA00074566","3.0","ERS970172","MGYS00001225","metagenomic",,"ERR1135196",
"MGYA00074311","3.0","ERS970413","MGYS00001225","metagenomic",,"ERR1135437",
"MGYA00128357","3.0","ERS743179","MGYS00001787","metagenomic",,"ERR906549",
"MGYA00074388","3.0","ERS970421","MGYS00001225","metagenomic",,"ERR1135740",
"MGYA00074540","3.0","ERS970297","MGYS00001225","metagenomic",,"ERR1135321",
"MGYA00074690","3.0","ERS970340","MGYS00001225","metagenomic",,"ERR1135364",
"MGYA00070331","3.0","ERS606352","MGYS00001193","metagenomic",,"ERR675562",
"MGYA00071520","3.0","ERS1338482","MGYS00001214","metagenomic",,"ERR1614716",
"MGYA00074647","3.0","ERS970311","MGYS00001225","metagenomic",,"ERR1135335",
"MGYA00128553","3.0","ERS723641","MGYS00001796","metagenomic",,"ERR878265",
"MGYA00071529","3.0","ERS1338478","MGYS00001214","metagenomic",,"ERR1614698",
"MGYA00128447","3.0","ERS743133","MGYS00001787","metagenomic",,"ERR906503",
"MGYA00074575","3.0","ERS970204","MGYS00001225","metagenomic",,"ERR1135228",
"MGYA00070184","3.0","ERS606408","MGYS00001193","metagenomic",,"ERR675623",
"MGYA00074700","3.0","ERS970378","MGYS00001225","metagenomic",,"ERR1135402",
"MGYA00074618","3.0","ERS970195","MGYS00001225","metagenomic",,"ERR1135219",
"MGYA00128426","3.0","ERS743144","MGYS00001787","metagenomic",,"ERR906514",
"MGYA00074272","3.0","ERS970442","MGYS00001225","metagenomic",,"ERR1135466",
"MGYA00074626","3.0","ERS970361","MGYS00001225","metagenomic",,"ERR1135385",
"MGYA00074315","3.0","ERS970199","MGYS00001225","metagenomic",,"ERR1135223",
"MGYA00074797","3.0","ERS970187","MGYS00001225","metagenomic",,"ERR1135211",
"MGYA00074446","3.0","ERS970365","MGYS00001225","metagenomic",,"ERR1135684",
"MGYA00133722","3.0","ERS1847592","MGYS00001912","metagenomic",,"ERR2059939",
"MGYA00074467","3.0","ERS970355","MGYS00001225","metagenomic",,"ERR1135674",
"MGYA00128606","3.0","ERS723605","MGYS00001796","metagenomic",,"ERR878227",
"MGYA00076570","3.0","ERS1353925","MGYS00001254","metagenomic",,"ERR1654741",
"MGYA00074322","3.0","ERS970180","MGYS00001225","metagenomic",,"ERR1135204",
"MGYA00074530","3.0","ERS970399","MGYS00001225","metagenomic",,"ERR1135718",
"MGYA00074256","3.0","ERS970369","MGYS00001225","metagenomic",,"ERR1135393",
"MGYA00070360","3.0","ERS606328","MGYS00001193","metagenomic",,"ERR675538",
"MGYA00074676","3.0","ERS970342","MGYS00001225","metagenomic",,"ERR1135366",
"MGYA00128620","3.0","ERS723645","MGYS00001796","metagenomic",,"ERR878269",
"MGYA00128557","3.0","ERS723673","MGYS00001796","metagenomic",,"ERR878299",
"MGYA00074771","3.0","ERS970157","MGYS00001225","metagenomic",,"ERR1135181",
"MGYA00070343","3.0","ERS606415","MGYS00001193","metagenomic",,"ERR675631",
"MGYA00103116","3.0","ERS1571336","MGYS00001559","metagenomic",,"ERR1855555",
"MGYA00103106","3.0","ERS1571321","MGYS00001559","metagenomic",,"ERR1855540",
"MGYA00133717","3.0","ERS1847594","MGYS00001912","metagenomic",,"ERR2059941",
"MGYA00071509","3.0","ERS1338483","MGYS00001214","metagenomic",,"ERR1614730",
"MGYA00071538","3.0","ERS1338478","MGYS00001214","metagenomic",,"ERR1614696",
"MGYA00074524","3.0","ERS970384","MGYS00001225","metagenomic",,"ERR1135408",
"MGYA00128300","3.0","ERS743125","MGYS00001787","metagenomic",,"ERR906495",
"MGYA00071531","3.0","ERS1338479","MGYS00001214","metagenomic",,"ERR1614713",
"MGYA00074379","3.0","ERS970367","MGYS00001225","metagenomic",,"ERR1135686",
"MGYA00133751","3.0","ERS1847603","MGYS00001912","metagenomic",,"ERR2059950",
"MGYA00074723","3.0","ERS970431","MGYS00001225","metagenomic",,"ERR1135750",
"MGYA00074266","3.0","ERS970165","MGYS00001225","metagenomic",,"ERR1135189",
"MGYA00074501","3.0","ERS970412","MGYS00001225","metagenomic",,"ERR1135731",
"MGYA00074356","3.0","ERS970181","MGYS00001225","metagenomic",,"ERR1135205",
"MGYA00070453","3.0","ERS606424","MGYS00001193","metagenomic",,"ERR675640",
"MGYA00070484","3.0","ERS606383","MGYS00001193","metagenomic",,"ERR675593",
"MGYA00070198","3.0","ERS606363","MGYS00001193","metagenomic",,"ERR675573",
"MGYA00070353","3.0","ERS606325","MGYS00001193","metagenomic",,"ERR675535",
"MGYA00074542","3.0","ERS970395","MGYS00001225","metagenomic",,"ERR1135419",
"MGYA00074497","3.0","ERS970207","MGYS00001225","metagenomic",,"ERR1135231",
"MGYA00074362","3.0","ERS970363","MGYS00001225","metagenomic",,"ERR1135682",
"MGYA00074565","3.0","ERS970248","MGYS00001225","metagenomic",,"ERR1135272",
"MGYA00074406","3.0","ERS970218","MGYS00001225","metagenomic",,"ERR1135242",
"MGYA00074480","3.0","ERS970377","MGYS00001225","metagenomic",,"ERR1135401",
"MGYA00074656","3.0","ERS970173","MGYS00001225","metagenomic",,"ERR1135197",
"MGYA00074787","3.0","ERS970401","MGYS00001225","metagenomic",,"ERR1135425",
"MGYA00074761","3.0","ERS970387","MGYS00001225","metagenomic",,"ERR1135411",
"MGYA00074795","3.0","ERS970446","MGYS00001225","metagenomic",,"ERR1135470",
"MGYA00074278","3.0","ERS970334","MGYS00001225","metagenomic",,"ERR1135358",
"MGYA00128273","3.0","ERS765158","MGYS00001786","metagenomic",,"ERR1308115",
"MGYA00074663","3.0","ERS970322","MGYS00001225","metagenomic",,"ERR1135346",
"MGYA00070488","3.0","ERS606379","MGYS00001193","metagenomic",,"ERR675589",
"MGYA00074661","3.0","ERS970354","MGYS00001225","metagenomic",,"ERR1135378",
"MGYA00128577","3.0","ERS723654","MGYS00001796","metagenomic",,"ERR878278",
"MGYA00074616","3.0","ERS970419","MGYS00001225","metagenomic",,"ERR1135443",
"MGYA00133745","3.0","ERS1847595","MGYS00001912","metagenomic",,"ERR2059942",
"MGYA00074536","3.0","ERS970228","MGYS00001225","metagenomic",,"ERR1135252",
"MGYA00070464","3.0","ERS606310","MGYS00001193","metagenomic",,"ERR675520",
"MGYA00074766","3.0","ERS970236","MGYS00001225","metagenomic",,"ERR1135260",
"MGYA00074756","3.0","ERS970411","MGYS00001225","metagenomic",,"ERR1135730",
"MGYA00128349","3.0","ERS743124","MGYS00001787","metagenomic",,"ERR906494",
"MGYA00074645","3.0","ERS970354","MGYS00001225","metagenomic",,"ERR1135673",
"MGYA00074270","3.0","ERS970362","MGYS00001225","metagenomic",,"ERR1135386",
"MGYA00070492","3.0","ERS606470","MGYS00001193","metagenomic",,"ERR675686",
"MGYA00074684","3.0","ERS970445","MGYS00001225","metagenomic",,"ERR1135764",
"MGYA00128554","3.0","ERS723663","MGYS00001796","metagenomic",,"ERR878288",
"MGYA00074275","3.0","ERS970399","MGYS00001225","metagenomic",,"ERR1135423",
"MGYA00070219","3.0","ERS606332","MGYS00001193","metagenomic",,"ERR675542",
"MGYA00128576","3.0","ERS723620","MGYS00001796","metagenomic",,"ERR878243",
"MGYA00128615","3.0","ERS723622","MGYS00001796","metagenomic",,"ERR878245",
"MGYA00133743","3.0","ERS1847620","MGYS00001912","metagenomic",,"ERR2059967",
"MGYA00103109","3.0","ERS1571328","MGYS00001559","metagenomic",,"ERR1855547",
"MGYA00128581","3.0","ERS723592","MGYS00001796","metagenomic",,"ERR878294",
"MGYA00128243","3.0","ERS765150","MGYS00001786","metagenomic",,"ERR1308107",
"MGYA00133716","3.0","ERS1847602","MGYS00001912","metagenomic",,"ERR2059949",
"MGYA00133755","3.0","ERS1847612","MGYS00001912","metagenomic",,"ERR2059959",
"MGYA00074354","3.0","ERS970435","MGYS00001225","metagenomic",,"ERR1135459",
"MGYA00070180","3.0","ERS606384","MGYS00001193","metagenomic",,"ERR675594",
"MGYA00094734","3.0","ERS1474383","MGYS00001380","metagenomic",,"ERR1762114",
"MGYA00074234","3.0","ERS970242","MGYS00001225","metagenomic",,"ERR1135266",
"MGYA00074284","3.0","ERS970339","MGYS00001225","metagenomic",,"ERR1135363",
"MGYA00074784","3.0","ERS970186","MGYS00001225","metagenomic",,"ERR1135210",
"MGYA00128301","3.0","ERS743187","MGYS00001787","metagenomic",,"ERR906557",
"MGYA00074687","3.0","ERS970330","MGYS00001225","metagenomic",,"ERR1135354",
"MGYA00070291","3.0","ERS606394","MGYS00001193","metagenomic",,"ERR675604",
"MGYA00071530","3.0","ERS1338480","MGYS00001214","metagenomic",,"ERR1614727",
"MGYA00128281","3.0","ERS765157","MGYS00001786","metagenomic",,"ERR1308114",
"MGYA00074522","3.0","ERS970359","MGYS00001225","metagenomic",,"ERR1135383",
"MGYA00074336","3.0","ERS970168","MGYS00001225","metagenomic",,"ERR1135192",
"MGYA00128335","3.0","ERS743117","MGYS00001787","metagenomic",,"ERR906487",
"MGYA00074346","3.0","ERS970383","MGYS00001225","metagenomic",,"ERR1135407",
"MGYA00128424","3.0","ERS743126","MGYS00001787","metagenomic",,"ERR906496",
"MGYA00133724","3.0","ERS1847587","MGYS00001912","metagenomic",,"ERR2059934",
"MGYA00070402","3.0","ERS606390","MGYS00001193","metagenomic",,"ERR675600",
"MGYA00128355","3.0","ERS743110","MGYS00001787","metagenomic",,"ERR906480",
"MGYA00133719","3.0","ERS1847609","MGYS00001912","metagenomic",,"ERR2059956",
"MGYA00128375","3.0","ERS743174","MGYS00001787","metagenomic",,"ERR906544",
"MGYA00074261","3.0","ERS970356","MGYS00001225","metagenomic",,"ERR1135675",
"MGYA00128423","3.0","ERS743182","MGYS00001787","metagenomic",,"ERR906552",
"MGYA00128561","3.0","ERS723652","MGYS00001796","metagenomic",,"ERR878276",
"MGYA00094756","3.0","ERS1474382","MGYS00001380","metagenomic",,"ERR1762122",
"MGYA00128568","3.0","ERS723651","MGYS00001796","metagenomic",,"ERR878275",
"MGYA00074768","3.0","ERS970376","MGYS00001225","metagenomic",,"ERR1135695",
"MGYA00074281","3.0","ERS970396","MGYS00001225","metagenomic",,"ERR1135715",
"MGYA00074364","3.0","ERS970366","MGYS00001225","metagenomic",,"ERR1135685",
"MGYA00128579","3.0","ERS723639","MGYS00001796","metagenomic",,"ERR878263",
"MGYA00074534","3.0","ERS970392","MGYS00001225","metagenomic",,"ERR1135416",
"MGYA00128612","3.0","ERS723600","MGYS00001796","metagenomic",,"ERR878222",
"MGYA00074252","3.0","ERS970321","MGYS00001225","metagenomic",,"ERR1135345",
"MGYA00070469","3.0","ERS606301","MGYS00001193","metagenomic",,"ERR675511",
"MGYA00074290","3.0","ERS970434","MGYS00001225","metagenomic",,"ERR1135458",
"MGYA00070507","3.0","ERS606468","MGYS00001193","metagenomic",,"ERR675684",
"MGYA00074294","3.0","ERS970305","MGYS00001225","metagenomic",,"ERR1135329",
"MGYA00070320","3.0","ERS606350","MGYS00001193","metagenomic",,"ERR675560",
"MGYA00128594","3.0","ERS723618","MGYS00001796","metagenomic",,"ERR878240",
"MGYA00074606","3.0","ERS970375","MGYS00001225","metagenomic",,"ERR1135399",
"MGYA00094722","3.0","ERS1474378","MGYS00001380","metagenomic",,"ERR1762138",
"MGYA00076574","3.0","ERS1353923","MGYS00001254","metagenomic",,"ERR1654743",
"MGYA00074549","3.0","ERS970348","MGYS00001225","metagenomic",,"ERR1135372",
"MGYA00071528","3.0","ERS1338481","MGYS00001214","metagenomic",,"ERR1614704",
"MGYA00128593","3.0","ERS723644","MGYS00001796","metagenomic",,"ERR878268",
"MGYA00074306","3.0","ERS970360","MGYS00001225","metagenomic",,"ERR1135679",
"MGYA00128600","3.0","ERS723660","MGYS00001796","metagenomic",,"ERR878285",
"MGYA00074518","3.0","ERS970443","MGYS00001225","metagenomic",,"ERR1135467",
"MGYA00133735","3.0","ERS1847617","MGYS00001912","metagenomic",,"ERR2059964",
"MGYA00074369","3.0","ERS970267","MGYS00001225","metagenomic",,"ERR1135291",
"MGYA00070282","3.0","ERS606337","MGYS00001193","metagenomic",,"ERR675547",
"MGYA00128409","3.0","ERS743190","MGYS00001787","metagenomic",,"ERR906560",
"MGYA00074417","3.0","ERS970432","MGYS00001225","metagenomic",,"ERR1135751",
"MGYA00128342","3.0","ERS743147","MGYS00001787","metagenomic",,"ERR906517",
"MGYA00128434","3.0","ERS743189","MGYS00001787","metagenomic",,"ERR906559",
"MGYA00070456","3.0","ERS606387","MGYS00001193","metagenomic",,"ERR675597",
"MGYA00074504","3.0","ERS970386","MGYS00001225","metagenomic",,"ERR1135705",
"MGYA00128570","3.0","ERS723631","MGYS00001796","metagenomic",,"ERR878254",
"MGYA00103120","3.0","ERS1571322","MGYS00001559","metagenomic",,"ERR1855541",
"MGYA00074381","3.0","ERS970355","MGYS00001225","metagenomic",,"ERR1135379",
"MGYA00074515","3.0","ERS970310","MGYS00001225","metagenomic",,"ERR1135334",
"MGYA00074452","3.0","ERS970232","MGYS00001225","metagenomic",,"ERR1135256",
"MGYA00074403","3.0","ERS970317","MGYS00001225","metagenomic",,"ERR1135341",
"MGYA00074257","3.0","ERS970260","MGYS00001225","metagenomic",,"ERR1135284",
"MGYA00070351","3.0","ERS606306","MGYS00001193","metagenomic",,"ERR675516",
"MGYA00128245","3.0","ERS765162","MGYS00001786","metagenomic",,"ERR1308119",
"MGYA00074276","3.0","ERS970179","MGYS00001225","metagenomic",,"ERR1135203",
"MGYA00074601","3.0","ERS970316","MGYS00001225","metagenomic",,"ERR1135340",
"MGYA00128596","3.0","ERS723597","MGYS00001796","metagenomic",,"ERR878219",
